Nom;Blues;Classical;Country;Disco;HipHop;Jazz;Metal;Pop;Reggae;Rock;ChoixMax
./Data/genres_original/disco\disco.00012.wav;0.982754;0.000381065;3.56E-05;0.000218415;0.010197398;0.001625667;0.002930947;0.0010243;0.000778581;5.40E-05;Blues
./Data/genres_original/disco\disco.00013.wav;0.765439;0.11986516;0.000193065;0.000811464;0.079820715;0.019424414;0.002810122;0.003631721;0.007103346;0.000900964;Blues
./Data/genres_original/disco\disco.00014.wav;0.9944273;0.000103986;3.09E-05;6.48E-06;0.003557479;0.001677196;0.000109209;3.51E-05;5.14E-05;8.57E-07;Blues
./Data/genres_original/disco\disco.00015.wav;0.8238132;0.002415386;0.004273096;0.000349756;0.11994377;0.010219316;0.036233705;0.000965972;0.000716135;0.001069719;Blues
./Data/genres_original/disco\disco.00016.wav;0.38266915;0.002329397;0.002460061;0.001343082;0.41832516;0.020066705;0.16205539;0.003808069;0.003333741;0.003609212;HipHop
./Data/genres_original/disco\disco.00017.wav;0.03607845;0.9604445;3.36E-06;4.94E-07;5.26E-05;0.002889123;0.000413829;3.81E-05;4.93E-05;3.02E-05;Classical
./Data/genres_original/disco\disco.00018.wav;0.80683905;0.18423931;1.22E-05;3.91E-06;0.000901148;0.006907551;0.000370078;0.00039509;0.00027095;6.07E-05;Blues
./Data/genres_original/disco\disco.00019.wav;0.000878264;0.9456396;0.000100671;3.19E-05;0.000112301;0.04662059;0.003917981;5.40E-05;0.000236225;0.002408552;Classical
./Data/genres_original/disco\disco.00020.wav;0.99745554;0.000763355;6.03E-05;1.77E-06;0.000210267;0.00119091;0.000296621;1.60E-05;3.69E-06;1.59E-06;Blues
./Data/genres_original/disco\disco.00021.wav;0.002274833;0.9951722;4.22E-07;6.68E-08;9.32E-06;0.002288853;0.000241018;7.55E-07;5.01E-06;7.63E-06;Classical
./Data/genres_original/disco\disco.00022.wav;0.35397214;0.6404965;7.72E-05;3.68E-06;0.000262122;0.002811934;0.001069093;0.000432107;0.000520846;0.000354469;Classical
./Data/genres_original/disco\disco.00023.wav;0.20999381;0.041621074;0.07217132;4.50E-05;0.52732027;0.0989922;0.047304954;3.56E-05;0.000163857;0.002351851;HipHop
./Data/genres_original/disco\disco.00024.wav;0.07013126;0.9207521;5.34E-06;4.09E-06;0.000256682;0.00712857;0.000685298;0.000125727;0.000853185;5.77E-05;Classical
./Data/genres_original/disco\disco.00025.wav;0.98848253;0.00023602;1.18E-06;2.11E-06;0.005833377;0.001106188;7.17E-06;8.13E-05;0.00424974;3.36E-07;Blues
./Data/genres_original/disco\disco.00026.wav;0.010932346;0.55120957;9.66E-06;7.30E-08;5.75E-05;0.43772253;5.06E-05;1.75E-07;1.71E-05;5.45E-07;Classical
./Data/genres_original/disco\disco.00027.wav;0.06798459;0.19076677;0.000259495;0.000173443;0.001991843;0.72930866;0.000192946;5.89E-05;0.009207546;5.58E-05;Jazz
./Data/genres_original/disco\disco.00028.wav;0.8056059;0.14127077;0.000413497;0.000114821;0.017326739;0.028127952;0.005325463;0.000730308;0.00078031;0.000304232;Blues
./Data/genres_original/disco\disco.00029.wav;0.6999488;0.27475655;0.000143117;7.62E-05;0.003592349;0.007376439;0.010167677;0.002046971;0.000606453;0.001285526;Blues
./Data/genres_original/disco\disco.00030.wav;0.060329847;0.115039796;3.22E-05;5.55E-07;0.000144798;0.8243157;1.18E-06;5.30E-07;0.000135214;9.18E-08;Jazz
./Data/genres_original/disco\disco.00031.wav;0.000250878;0.96818537;8.95E-07;9.75E-08;2.70E-05;0.031276215;0.000233155;1.04E-07;1.72E-05;9.14E-06;Classical
./Data/genres_original/disco\disco.00032.wav;0.17692398;0.60364974;0.000247518;0.000880285;0.03406762;0.07969612;0.0772368;0.00247825;0.008927875;0.015891768;Classical
./Data/genres_original/disco\disco.00033.wav;0.75727046;0.017215881;0.000250476;0.001196097;0.12092054;0.011784974;0.08832937;0.000320215;0.0011126;0.00159938;Blues
./Data/genres_original/disco\disco.00034.wav;0.000394216;0.99825054;1.20E-07;9.56E-09;2.11E-06;0.001215296;0.000125227;7.43E-08;7.95E-06;4.25E-06;Classical
./Data/genres_original/disco\disco.00035.wav;0.18659583;0.7569641;6.43E-05;2.41E-06;0.001160534;0.05338806;0.001667023;3.28E-05;4.33E-05;8.17E-05;Classical
./Data/genres_original/disco\disco.00036.wav;0.9904668;0.001008242;5.11E-06;4.69E-05;0.005574886;0.001515743;7.11E-05;0.000223432;0.001085661;2.17E-06;Blues
./Data/genres_original/disco\disco.00037.wav;0.8133019;0.04368601;5.29E-05;1.15E-05;0.000310007;0.14213634;8.58E-05;8.53E-05;0.000328252;2.06E-06;Blues
./Data/genres_original/disco\disco.00038.wav;0.7062886;0.24383123;0.000730592;3.54E-05;0.000239375;0.04176016;0.006468162;0.000371793;8.52E-05;0.000189493;Blues
./Data/genres_original/disco\disco.00039.wav;0.031790096;0.95235604;1.31E-06;6.35E-07;6.14E-05;0.015400486;0.00025364;3.71E-06;0.000128939;3.77E-06;Classical
./Data/genres_original/disco\disco.00040.wav;0.97450364;0.02219586;1.07E-05;4.00E-06;0.001042485;0.000713829;0.000602491;0.000599463;0.000282428;4.51E-05;Blues
./Data/genres_original/disco\disco.00041.wav;0.40241867;0.5568093;3.99E-06;1.14E-05;4.05E-05;0.039437145;0.000616387;0.000140592;0.000510612;1.14E-05;Classical
./Data/genres_original/disco\disco.00042.wav;0.52136576;0.42144224;2.32E-05;3.25E-06;0.000630264;0.056238256;0.000141101;4.11E-05;0.000110814;3.97E-06;Blues
./Data/genres_original/disco\disco.00043.wav;0.015922904;0.061502274;2.97E-05;7.52E-07;0.001714086;0.92030483;5.14E-05;2.78E-07;0.000473173;6.40E-07;Jazz
./Data/genres_original/disco\disco.00044.wav;0.05466673;0.8979237;7.72E-05;7.11E-05;0.001445575;0.026525663;0.015171925;0.00068688;0.000623131;0.002807964;Classical
./Data/genres_original/disco\disco.00045.wav;0.9931873;0.00626378;1.05E-06;8.32E-07;8.47E-05;2.02E-05;8.36E-05;0.000346061;8.34E-06;4.22E-06;Blues
./Data/genres_original/disco\disco.00046.wav;0.8748301;0.116908394;9.36E-06;1.01E-05;0.001183552;0.003065538;0.000499119;0.001804329;0.001594476;9.49E-05;Blues
./Data/genres_original/disco\disco.00047.wav;5.84E-05;0.97963035;2.97E-05;1.05E-06;0.001349599;0.01763278;0.00071722;2.13E-07;0.000357699;0.000222931;Classical
./Data/genres_original/disco\disco.00048.wav;0.6905888;0.26610583;0.000127097;0.000244313;0.013441501;0.012349114;0.014473354;0.000569853;0.000670724;0.001429493;Blues
./Data/genres_original/disco\disco.00049.wav;0.9804584;0.005896216;6.19E-05;1.42E-06;7.43E-05;0.01343304;6.65E-06;4.59E-05;2.19E-05;4.55E-07;Blues
./Data/genres_original/disco\disco.00050.wav;0.9898173;3.38E-05;1.62E-05;3.86E-05;0.00882838;6.86E-05;0.000958777;0.00017892;4.93E-05;9.91E-06;Blues
./Data/genres_original/disco\disco.00051.wav;0.932701;0.019979205;0.000391182;0.000201388;0.001209301;0.000232293;0.016385747;0.021655228;9.88E-05;0.007145819;Blues
./Data/genres_original/disco\disco.00052.wav;0.24442467;0.7167971;1.09E-05;9.03E-07;7.07E-05;0.038390722;0.00020867;2.03E-05;7.13E-05;4.60E-06;Classical
./Data/genres_original/disco\disco.00053.wav;0.9796051;0.000163127;6.06E-05;0.001407455;0.006009356;0.001531967;6.76E-05;0.008224577;0.002901175;2.91E-05;Blues
./Data/genres_original/disco\disco.00054.wav;0.75444466;0.01825143;0.000314305;0.002222752;0.067311764;0.001152966;0.12616979;0.009793158;0.002030384;0.018308789;Blues
./Data/genres_original/disco\disco.00055.wav;0.09798202;0.6591435;0.000128909;0.000490492;0.045447662;0.09189733;0.07876516;0.00271989;0.011791481;0.011633602;Classical
./Data/genres_original/disco\disco.00056.wav;0.14028426;0.31065214;9.41E-05;5.86E-05;0.050594166;0.21254508;0.004345215;5.53E-05;0.28113994;0.000231173;Classical
./Data/genres_original/disco\disco.00057.wav;0.9952944;0.001412554;6.83E-05;1.04E-05;0.001616427;0.000285258;0.001209479;6.31E-05;1.50E-05;2.50E-05;Blues
./Data/genres_original/disco\disco.00058.wav;0.1578094;0.8385483;3.06E-06;4.92E-07;2.57E-05;0.003312832;0.000213209;5.87E-05;1.49E-05;1.34E-05;Classical
./Data/genres_original/disco\disco.00059.wav;0.5017112;0.3993935;9.83E-05;0.000414194;0.048267506;0.040368665;0.002176276;0.001509465;0.005484679;0.00057615;Blues
./Data/genres_original/disco\disco.00060.wav;0.008754368;0.74890715;0.000381045;0.000262401;0.01722785;0.14876804;0.054285116;0.000460759;0.002846926;0.018106261;Classical
./Data/genres_original/disco\disco.00061.wav;0.4217404;0.5769691;2.05E-07;8.19E-07;8.22E-05;0.000871363;6.24E-05;0.000234215;3.40E-05;5.25E-06;Classical
./Data/genres_original/disco\disco.00062.wav;0.07476748;0.6618721;0.000707204;0.000203115;0.054425284;0.113846324;0.07183881;0.000868679;0.002514614;0.018956441;Classical
./Data/genres_original/disco\disco.00063.wav;0.015118897;1.25E-05;9.42E-05;4.46E-07;0.95626116;0.000756441;0.027672311;2.95E-06;2.86E-05;5.25E-05;HipHop
./Data/genres_original/disco\disco.00064.wav;0.98430336;0.00833235;6.82E-06;2.17E-05;0.002783678;0.000246321;0.003347674;0.000639069;8.26E-05;0.00023643;Blues
./Data/genres_original/disco\disco.00065.wav;0.14426774;0.85257053;2.71E-06;2.92E-06;0.000121272;0.001607942;0.000712836;0.000454769;0.000140563;0.000118697;Classical
./Data/genres_original/disco\disco.00066.wav;0.99938095;4.76E-05;8.57E-06;2.18E-06;3.32E-05;0.000502453;4.55E-06;1.79E-05;2.52E-06;6.11E-08;Blues
./Data/genres_original/disco\disco.00067.wav;0.9778451;0.007294459;4.37E-05;1.87E-05;0.000937649;0.011501433;0.002080849;8.57E-05;0.000185219;7.17E-06;Blues
./Data/genres_original/disco\disco.00068.wav;0.57487506;0.40941802;2.05E-05;2.30E-05;0.000664498;0.002379874;0.009176402;0.002210358;0.000401646;0.000830672;Blues
./Data/genres_original/disco\disco.00069.wav;0.00034774;0.9983677;6.14E-08;2.40E-08;2.29E-06;0.001232683;4.03E-05;1.14E-07;6.22E-06;2.82E-06;Classical
./Data/genres_original/disco\disco.00070.wav;0.9948368;0.004752688;2.55E-06;1.75E-06;2.12E-05;8.78E-05;0.000105942;0.000185649;2.38E-06;3.14E-06;Blues
./Data/genres_original/disco\disco.00071.wav;0.057951834;0.000636498;0.001532541;0.002450298;0.42400947;0.000122642;0.45495868;0.000545721;9.34E-05;0.057699006;Metal
./Data/genres_original/disco\disco.00072.wav;0.07368243;0.9197888;1.05E-06;3.92E-06;0.001464738;0.002049795;0.002483972;7.82E-05;0.000247148;0.000199952;Classical
./Data/genres_original/disco\disco.00073.wav;0.052704;0.91677845;4.27E-06;2.15E-05;0.000177018;0.028708704;0.000622914;6.38E-05;0.000875032;4.44E-05;Classical
./Data/genres_original/disco\disco.00074.wav;0.09707937;0.6330218;0.002350108;0.000347547;0.04424882;0.18443651;0.02909246;0.000802459;0.004532964;0.004087965;Classical
./Data/genres_original/disco\disco.00075.wav;0.016764758;0.98122555;4.11E-07;5.11E-08;2.99E-06;0.001962414;2.57E-05;1.02E-05;5.82E-06;2.09E-06;Classical
./Data/genres_original/disco\disco.00076.wav;0.07485296;0.9198548;1.45E-06;1.13E-06;9.80E-05;0.004699434;0.000367265;1.87E-05;1.86E-05;8.77E-05;Classical
./Data/genres_original/disco\disco.00077.wav;0.9986864;0.000231349;4.82E-06;1.23E-05;0.000570953;0.000384126;5.45E-05;3.42E-05;2.08E-05;5.65E-07;Blues
./Data/genres_original/disco\disco.00078.wav;2.08E-06;0.99987674;7.10E-09;1.53E-09;2.47E-07;0.000114397;2.98E-06;1.36E-09;2.83E-06;7.42E-07;Classical
./Data/genres_original/disco\disco.00079.wav;0.18309303;0.74802965;0.00020401;0.000137298;0.00528268;0.047303222;0.011940809;0.000840264;0.001046247;0.002122811;Classical
./Data/genres_original/disco\disco.00080.wav;0.05082633;0.9332015;6.42E-05;6.97E-06;0.000135477;0.013132629;0.002066963;6.05E-05;0.000135814;0.000369523;Classical
./Data/genres_original/disco\disco.00081.wav;0.044763245;0.5170657;0.005437599;0.002257411;0.002884397;0.41193655;0.001613044;0.002248996;0.006324235;0.005468886;Classical
./Data/genres_original/disco\disco.00082.wav;0.1083639;0.8088427;0.000189823;4.72E-06;0.000239446;0.0808258;0.001251356;0.000124522;8.54E-05;7.23E-05;Classical
./Data/genres_original/disco\disco.00083.wav;0.63884014;0.005823452;0.001938372;0.000574424;0.053499173;0.000164641;0.2696151;0.003291735;0.000142099;0.02611079;Blues
./Data/genres_original/disco\disco.00084.wav;0.007817703;0.57854825;0.001214915;0.000628165;0.016524157;0.3316527;0.04688405;0.000290013;0.003419414;0.013020638;Classical
./Data/genres_original/disco\disco.00085.wav;0.740133;0.070315585;0.000227793;0.00112776;0.012487451;0.16713868;0.000204703;0.001720722;0.006507572;0.000136759;Blues
./Data/genres_original/disco\disco.00086.wav;0.2840565;1.80E-05;0.006529762;0.000396947;0.11302501;1.75E-06;0.57362527;0.002232664;1.09E-05;0.020103222;Metal
./Data/genres_original/disco\disco.00087.wav;0.84320515;0.14831856;2.70E-05;9.73E-06;0.0003068;0.004643795;0.003371947;4.94E-05;7.62E-06;5.99E-05;Blues
./Data/genres_original/disco\disco.00088.wav;0.2747676;0.64702654;3.25E-06;6.05E-07;2.82E-05;0.078115106;2.92E-05;1.37E-05;1.47E-05;1.08E-06;Classical
./Data/genres_original/disco\disco.00089.wav;0.003370646;0.99404496;1.25E-06;5.68E-07;2.64E-05;0.00185572;0.000515913;2.30E-05;7.01E-05;9.16E-05;Classical
./Data/genres_original/disco\disco.00090.wav;0.14473188;0.72638506;2.90E-05;7.87E-05;0.001719829;0.11929295;0.001781218;0.000340522;0.005386339;0.000254535;Classical
./Data/genres_original/disco\disco.00091.wav;0.038324177;0.89382285;5.74E-06;9.41E-06;8.47E-05;0.06626154;0.000243579;3.00E-05;0.001188996;2.89E-05;Classical
./Data/genres_original/disco\disco.00092.wav;0.79336274;0.1784872;2.22E-05;0.000184217;0.008082443;0.010294131;0.002385164;0.002836161;0.004114523;0.000231251;Blues
./Data/genres_original/disco\disco.00093.wav;0.9932046;0.000741911;1.45E-05;1.51E-05;0.001423174;0.00021992;0.004301431;4.80E-05;1.20E-05;1.95E-05;Blues
./Data/genres_original/disco\disco.00094.wav;0.43313083;0.54871815;1.48E-05;2.13E-05;0.003058187;0.008568269;0.004127986;0.000742177;0.000835236;0.000783001;Classical
./Data/genres_original/disco\disco.00095.wav;0.000306037;0.71251625;9.62E-05;5.39E-05;0.002082481;0.2827221;0.000947337;1.93E-06;0.000450359;0.000823373;Classical
./Data/genres_original/disco\disco.00096.wav;0.068209946;0.9158995;1.50E-05;1.25E-06;0.000150365;0.01359218;0.002016696;3.26E-06;6.02E-05;5.18E-05;Classical
./Data/genres_original/disco\disco.00097.wav;0.886481;0.10437733;1.99E-05;2.52E-05;0.000682289;0.001028553;0.005844522;0.001111124;8.42E-05;0.000346005;Blues
./Data/genres_original/disco\disco.00098.wav;0.99590814;0.001551978;1.95E-05;2.66E-06;0.000945127;0.000376089;0.001148142;3.38E-05;5.63E-06;9.08E-06;Blues
./Data/genres_original/disco\disco.00099.wav;0.99590814;0.001551978;1.95E-05;2.66E-06;0.000945127;0.000376089;0.001148142;3.38E-05;5.63E-06;9.08E-06;Blues
./Data/genres_original/hiphop\hiphop.00000.wav;0.99907756;0.000830706;2.57E-07;8.73E-08;8.36E-06;1.10E-05;6.08E-05;1.02E-05;2.56E-08;9.93E-07;Blues
./Data/genres_original/hiphop\hiphop.00001.wav;0.8467176;0.12024238;0.00034453;3.59E-05;0.002995767;0.014252362;9.52E-05;0.001424958;0.01383484;5.65E-05;Blues
./Data/genres_original/hiphop\hiphop.00002.wav;0.99413;0.000256414;1.24E-05;1.03E-05;0.000481697;2.32E-05;0.005029187;2.11E-05;5.42E-07;3.51E-05;Blues
./Data/genres_original/hiphop\hiphop.00003.wav;0.001435037;0.90687656;1.52E-05;6.36E-07;0.001253724;0.08280757;0.006849251;1.06E-05;0.000569807;0.000181584;Classical
./Data/genres_original/hiphop\hiphop.00004.wav;0.9848534;0.010278878;1.27E-05;1.91E-05;0.001252089;0.00288454;0.000276817;0.000284545;0.000127394;1.05E-05;Blues
./Data/genres_original/hiphop\hiphop.00005.wav;0.9676426;6.41E-05;0.000113777;1.28E-05;0.027784724;0.002171086;0.001209171;0.000305516;0.000688598;7.49E-06;Blues
./Data/genres_original/hiphop\hiphop.00006.wav;0.14036584;0.000504278;0.005936449;0.000513341;0.70827115;0.001130788;0.10895989;0.003523557;0.000437602;0.03035712;HipHop
./Data/genres_original/hiphop\hiphop.00007.wav;0.004990828;0.000198581;9.61E-05;3.71E-05;0.9578164;0.001814249;0.032716464;2.09E-05;0.000828972;0.001480466;HipHop
./Data/genres_original/hiphop\hiphop.00008.wav;1.62E-05;0.873003;0.001062978;1.55E-05;0.004368119;0.11746365;2.89E-05;1.06E-05;0.002053108;0.00197794;Classical
./Data/genres_original/hiphop\hiphop.00009.wav;0.8117509;0.036895245;0.000154283;0.000504705;0.021150596;0.07652252;0.000139699;0.007654232;0.045040317;0.000187448;Blues
./Data/genres_original/hiphop\hiphop.00010.wav;0.96111137;0.03849332;1.51E-06;8.80E-08;4.77E-05;0.000143355;4.88E-05;0.000145281;3.84E-06;4.56E-06;Blues
./Data/genres_original/hiphop\hiphop.00011.wav;0.9485603;0.049953323;1.68E-06;4.62E-07;1.35E-05;0.00096185;0.000442116;6.03E-05;3.74E-06;2.68E-06;Blues
./Data/genres_original/hiphop\hiphop.00012.wav;0.8217541;0.11478189;6.92E-05;3.41E-05;0.02047555;0.009140799;0.032165132;0.00036203;0.000740939;0.000476277;Blues
./Data/genres_original/hiphop\hiphop.00013.wav;0.98110205;0.000474962;3.08E-05;1.09E-05;0.016513243;0.001363208;0.000332614;8.84E-05;7.98E-05;3.95E-06;Blues
./Data/genres_original/hiphop\hiphop.00014.wav;0.03119119;0.8704996;0.000116791;6.18E-05;0.005720161;0.06516676;0.020420566;0.000745956;0.002971177;0.003106034;Classical
./Data/genres_original/hiphop\hiphop.00015.wav;0.00236455;0.84330696;4.81E-05;5.76E-05;0.027348718;0.030043652;0.0360755;0.001179514;0.000860415;0.05871492;Classical
./Data/genres_original/hiphop\hiphop.00016.wav;0.13288389;0.009265139;0.003450876;0.00103593;0.56558937;0.005266902;0.2530985;0.000462077;0.000512261;0.028435117;HipHop
./Data/genres_original/hiphop\hiphop.00017.wav;0.9983354;0.001300547;2.05E-07;1.61E-06;9.11E-05;0.000149227;4.34E-05;5.79E-05;2.02E-05;3.30E-07;Blues
./Data/genres_original/hiphop\hiphop.00018.wav;0.69012964;6.90E-08;7.45E-05;9.30E-05;0.2823505;9.86E-08;0.027032064;2.40E-05;8.43E-07;0.000295375;Blues
./Data/genres_original/hiphop\hiphop.00019.wav;0.40608364;0.35479936;0.00094311;0.000385235;0.009669296;0.006578608;0.1492611;0.011715775;0.000351061;0.060212694;Blues
./Data/genres_original/hiphop\hiphop.00020.wav;0.14001256;0.7961466;0.001169525;0.000522858;0.00198443;0.045337383;0.005198104;0.005094149;0.00105679;0.003477519;Classical
./Data/genres_original/hiphop\hiphop.00021.wav;0.9926519;0.000491972;0.000130829;9.39E-05;0.001448632;0.003382014;0.000857469;0.000681958;0.000246141;1.52E-05;Blues
./Data/genres_original/hiphop\hiphop.00022.wav;0.007609496;0.96777946;1.91E-05;4.56E-07;9.30E-06;0.02398627;0.00054076;1.17E-05;2.26E-05;2.10E-05;Classical
./Data/genres_original/hiphop\hiphop.00023.wav;0.9739096;0.000920775;6.54E-06;1.05E-05;0.016002027;0.007435491;0.000267371;8.68E-05;0.001358198;2.63E-06;Blues
./Data/genres_original/hiphop\hiphop.00024.wav;0.91968524;0.070486285;2.96E-06;2.81E-06;0.003014794;0.005890382;0.00074149;4.54E-05;0.000120909;9.82E-06;Blues
./Data/genres_original/hiphop\hiphop.00025.wav;0.996289;0.000250281;8.35E-06;7.00E-05;0.001045822;0.000398655;0.000275386;0.001307848;0.000347221;7.30E-06;Blues
./Data/genres_original/hiphop\hiphop.00026.wav;0.9070035;0.001822325;0.001302152;0.000370352;0.06601045;0.000756732;0.016672194;0.004325368;0.000219776;0.00151714;Blues
./Data/genres_original/hiphop\hiphop.00027.wav;0.7726183;6.50E-06;0.000403276;0.000648636;0.13795534;1.77E-05;0.08669553;0.000212229;3.92E-05;0.00140331;Blues
./Data/genres_original/hiphop\hiphop.00028.wav;0.834437;3.13E-05;0.000335033;5.21E-05;0.04365333;2.12E-05;0.12059043;0.000174821;7.17E-06;0.000697667;Blues
./Data/genres_original/hiphop\hiphop.00029.wav;0.17593391;0.02082517;0.000123487;0.000302219;0.08429705;0.00050479;0.65599436;0.0012421;0.000208625;0.06056828;Metal
./Data/genres_original/hiphop\hiphop.00030.wav;0.99859387;1.82E-06;1.95E-06;3.09E-07;0.001355536;3.62E-05;6.59E-06;2.87E-06;7.91E-07;4.00E-08;Blues
./Data/genres_original/hiphop\hiphop.00031.wav;0.99675095;2.94E-06;3.42E-05;4.88E-05;0.002711973;9.48E-05;0.000174477;0.000147386;3.30E-05;1.42E-06;Blues
./Data/genres_original/hiphop\hiphop.00032.wav;0.60830903;0.2807931;0.001680173;0.000146705;0.004636297;0.027435148;0.07218862;0.000885608;0.000329381;0.003595929;Blues
./Data/genres_original/hiphop\hiphop.00033.wav;0.9582232;1.89E-06;4.94E-06;2.46E-07;0.032270066;7.74E-06;0.009476098;1.18E-05;7.04E-07;3.36E-06;Blues
./Data/genres_original/hiphop\hiphop.00034.wav;0.99968314;2.88E-06;2.03E-06;4.12E-06;0.000124157;0.000118752;2.64E-05;3.34E-05;4.95E-06;7.23E-08;Blues
./Data/genres_original/hiphop\hiphop.00035.wav;0.8987398;0.006591463;0.001652589;0.000159494;0.012861139;0.000367061;0.06419788;0.006692214;6.38E-05;0.008674483;Blues
./Data/genres_original/hiphop\hiphop.00036.wav;4.47E-08;0.9999945;2.88E-10;1.91E-11;1.23E-09;5.19E-06;1.23E-08;1.49E-10;5.99E-08;6.17E-08;Classical
./Data/genres_original/hiphop\hiphop.00037.wav;0.18329689;0.072732285;0.001376633;0.000951911;0.49520218;0.012839719;0.22392505;0.000110432;0.001127441;0.008437566;HipHop
./Data/genres_original/hiphop\hiphop.00038.wav;5.06E-06;0.9324495;0.004271091;6.82E-06;0.003542929;0.055311438;1.43E-05;3.12E-06;0.000441746;0.003954032;Classical
./Data/genres_original/hiphop\hiphop.00039.wav;0.000627063;0.98938215;2.07E-07;9.14E-09;2.15E-06;0.009961644;2.93E-06;1.74E-08;2.36E-05;2.76E-07;Classical
./Data/genres_original/hiphop\hiphop.00040.wav;7.03E-08;0.9999839;3.06E-10;2.55E-11;5.84E-09;1.59E-05;5.18E-08;5.75E-11;1.08E-07;5.23E-08;Classical
./Data/genres_original/hiphop\hiphop.00041.wav;0.001521309;0.90227735;0.000169465;2.24E-05;0.000211764;0.08623842;0.007252353;3.92E-05;0.000139171;0.00212863;Classical
./Data/genres_original/hiphop\hiphop.00042.wav;0.000183897;0.9347158;1.62E-05;1.85E-06;0.000917307;0.063135326;0.000270281;8.07E-06;0.000412577;0.000338614;Classical
./Data/genres_original/hiphop\hiphop.00043.wav;5.82E-08;0.99997723;8.69E-10;4.81E-11;2.44E-08;2.24E-05;1.01E-07;7.54E-11;7.81E-08;1.36E-07;Classical
./Data/genres_original/hiphop\hiphop.00044.wav;6.22E-05;0.9980196;2.03E-06;4.70E-07;1.32E-05;0.001728752;4.27E-05;4.13E-07;8.48E-05;4.60E-05;Classical
./Data/genres_original/hiphop\hiphop.00045.wav;0.000627063;0.98938215;2.07E-07;9.14E-09;2.15E-06;0.009961644;2.93E-06;1.74E-08;2.36E-05;2.76E-07;Classical
./Data/genres_original/hiphop\hiphop.00046.wav;0.99832684;0.000185081;3.42E-08;4.90E-09;0.000936842;1.04E-08;0.0003296;6.68E-05;0.000144354;1.04E-05;Blues
./Data/genres_original/hiphop\hiphop.00047.wav;0.8547337;0.010290439;0.000439994;4.05E-05;0.09208978;0.029710583;0.01057329;0.000307556;0.001688123;0.000125922;Blues
./Data/genres_original/hiphop\hiphop.00048.wav;2.74E-05;0.9199165;0.000173595;9.63E-07;3.93E-05;0.07950289;5.75E-05;1.46E-06;4.86E-05;0.000231972;Classical
./Data/genres_original/hiphop\hiphop.00049.wav;0.8847071;2.45E-05;0.000143537;3.55E-05;0.10736111;0.005786815;0.0007981;0.000312065;0.000826294;4.88E-06;Blues
./Data/genres_original/hiphop\hiphop.00050.wav;0.14489326;0.12371841;0.000845574;4.17E-05;0.53812385;0.07536622;0.11103339;0.000244773;0.003660644;0.00207224;HipHop
./Data/genres_original/hiphop\hiphop.00051.wav;0.94727725;0.001914253;0.000181067;0.000103253;0.023300733;0.000250651;0.020882519;0.00428168;0.000313267;0.001495365;Blues
./Data/genres_original/hiphop\hiphop.00052.wav;0.9444731;0.05327646;1.42E-06;5.01E-06;0.000351887;0.001378754;0.000212893;0.000232419;5.26E-05;1.56E-05;Blues
./Data/genres_original/hiphop\hiphop.00053.wav;0.073292755;0.9201098;3.21E-07;6.54E-07;0.000582859;0.005526053;0.000442849;5.19E-06;6.78E-06;3.27E-05;Classical
./Data/genres_original/hiphop\hiphop.00054.wav;0.99565315;0.000605793;1.88E-05;2.25E-06;0.000257104;1.13E-05;0.003330707;8.63E-05;5.67E-07;3.41E-05;Blues
./Data/genres_original/hiphop\hiphop.00055.wav;0.9949595;0.00185297;9.95E-05;2.53E-06;0.00020828;0.002550572;0.000295575;1.31E-05;1.35E-05;4.40E-06;Blues
./Data/genres_original/hiphop\hiphop.00056.wav;0.6027314;0.36297426;7.82E-05;3.44E-05;0.000986286;0.029253377;0.003505781;0.000139122;0.000179349;0.000117823;Blues
./Data/genres_original/hiphop\hiphop.00057.wav;0.9231396;0.00956763;4.20E-05;4.88E-06;0.048016332;0.012801515;0.006169562;1.63E-05;0.00022259;1.96E-05;Blues
./Data/genres_original/hiphop\hiphop.00058.wav;0.5162726;0.010613767;0.000259839;0.002278712;0.42386156;0.024572883;0.002597678;0.00134634;0.017774144;0.000422414;Blues
./Data/genres_original/hiphop\hiphop.00059.wav;0.9667509;0.021232637;9.93E-05;8.72E-06;0.001937079;0.002108167;0.007747121;5.99E-05;1.64E-05;3.99E-05;Blues
./Data/genres_original/hiphop\hiphop.00060.wav;0.9435788;0.02920952;0.000359277;3.44E-05;0.000212992;0.00240111;0.023777645;0.000274114;1.49E-05;0.000137135;Blues
./Data/genres_original/hiphop\hiphop.00061.wav;0.7361367;0.23822539;3.53E-06;5.54E-05;0.013061672;0.003976814;0.007579937;0.000125916;0.00047399;0.000360667;Blues
./Data/genres_original/hiphop\hiphop.00062.wav;0.95577663;0.000922469;2.30E-06;5.98E-06;0.001728364;0.033432182;8.03E-06;1.93E-05;0.00810458;1.08E-07;Blues
./Data/genres_original/hiphop\hiphop.00063.wav;0.13806404;0.7383262;0.000223634;5.37E-05;0.00686041;0.09058159;0.015556295;0.001062671;0.006678285;0.002593241;Classical
./Data/genres_original/hiphop\hiphop.00064.wav;0.012628029;0.97373533;6.69E-06;1.32E-06;0.003961546;0.007118451;0.001887884;2.05E-05;0.000391187;0.000248973;Classical
./Data/genres_original/hiphop\hiphop.00065.wav;0.41888237;0.26201808;0.000132213;3.87E-06;0.10592015;0.000977887;0.20416167;0.000297495;0.000641462;0.006964797;Blues
